Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-08-07 00:00:00-04:00,526.853974399559,529.9644898031589,516.4658545181452,517.073974609375,70698300,0.0,0.0,0.0
2024-08-08 00:00:00-04:00,522.3079029588757,529.6653404419462,520.2442863817973,529.02734375,63276600,0.0,0.0,0.0
2024-08-09 00:00:00-04:00,528.1898998312505,532.8755399442665,526.9437221867524,531.3601684570312,45619600,0.0,0.0,0.0
2024-08-12 00:00:00-04:00,532.5764712875038,534.091781931366,529.3264302438555,531.6393432617188,42542100,0.0,0.0,0.0
2024-08-13 00:00:00-04:00,534.8893467122859,540.6217634935539,534.6401112000568,540.3824462890625,52333100,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,541.1900080218534,543.2936021497195,538.4683754931099,542.0872802734375,42446900,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,547.8196935186993,551.667875488271,547.2015942737844,551.3787841796875,60846800,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,549.7338128719648,553.3228410528949,549.5743289043432,552.614990234375,44430700,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,553.0336604584538,557.8987426757812,552.1663257169051,557.8987426757812,39121800,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,557.4402132741827,559.1250478985908,555.6257713057036,556.9915771484375,33732300,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,558.0583241994157,560.3911347444695,553.0336968435711,558.9057006835938,41514600,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,560.8397436724371,561.4578429047157,553.2829055393491,554.5191040039062,56121500,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,557.8190466371559,561.3681581060449,555.5858452035197,560.4110717773438,50639400,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,561.4578404826157,562.1855887387843,557.3404647717539,559.0751342773438,35788600,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,557.7791569087128,560.3413055504632,556.6127516242301,559.8428344726562,32693900,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,559.4939090819285,559.932566048678,553.3427323904716,556.5927734375,41066000,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,558.596606479521,561.9562963735366,555.4761729455458,556.642578125,38715200,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,559.0552241771917,562.4747281761535,555.4363195944869,561.956298828125,62700100,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,558.7560822327254,559.0950693034819,547.829636294545,550.3917846679688,60600100,0.0,0.0,0.0
2024-09-04 00:00:00-04:00,548.5175522186577,552.7345978042155,547.7798248049543,549.2652587890625,47224900,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,549.2054363571287,552.1065110328964,545.426986935679,547.9293212890625,44264300,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,548.2583643657855,549.9132615492448,537.7904718679051,538.7076416015625,68493800,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,542.9845686634264,546.0352092215567,541.020560978281,544.7391357421875,40445800,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,546.683138618194,547.4707617961353,541.7183865836922,547.11181640625,36394600,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,547.022129900999,553.66173736146,538.3088658824848,552.724609375,75248600,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,553.3128303930216,557.6894207028424,551.0497524128357,557.38037109375,51892700,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,557.998488196415,561.3083432909974,557.7392735130264,560.2914428710938,39310500,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,560.0222237079752,561.3880294639021,558.1878843905836,561.118896484375,36656100,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,563.3719664242926,564.8474821356156,559.0751483305542,561.3482055664062,49321000,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,562.0161601746236,566.9510360067543,559.115085279758,559.683349609375,59044900,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,569.2639462608233,571.1282232116522,566.3429130659496,569.2340087890625,75315500,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,567.8400268554688,569.3099975585938,565.1699829101562,568.25,77503100,1.746,0.0,0.0
2024-09-23 00:00:00-04:00,569.3400268554688,570.3300170898438,568.0999755859375,569.6699829101562,44116900,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,570.47998046875,571.3599853515625,567.5999755859375,571.2999877929688,46805700,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,571.1400146484375,571.8900146484375,568.9099731445312,570.0399780273438,38428600,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,574.3800048828125,574.7100219726562,569.9000244140625,572.2999877929688,48336000,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,573.3900146484375,574.219970703125,570.4199829101562,571.469970703125,42047600,0.0,0.0,0.0
