Timestamp,Open,Low,High,Close,Volume
2020-01-27 11:00:00+00:00,1.03156,1.0315,1.03205,1.03169,6447
2020-01-27 12:00:00+00:00,1.03169,1.03137,1.03218,1.03207,8736
2020-01-27 13:00:00+00:00,1.03207,1.03174,1.03311,1.03277,12828
2020-01-27 14:00:00+00:00,1.03277,1.0311,1.03307,1.03125,17597
2020-01-27 15:00:00+00:00,1.03124,1.03078,1.03194,1.03182,16595
2020-01-27 16:00:00+00:00,1.03184,1.03151,1.0321,1.03159,8189
2020-01-27 17:00:00+00:00,1.03158,1.03132,1.03192,1.03175,7192
2020-01-27 18:00:00+00:00,1.03174,1.03174,1.03223,1.03184,2799
2020-01-27 19:00:00+00:00,1.03183,1.03166,1.03272,1.03265,3526
2020-01-27 20:00:00+00:00,1.03266,1.03217,1.03287,1.03264,3362
2020-01-27 21:00:00+00:00,1.03264,1.0322,1.03315,1.0322,2704
2020-01-27 22:00:00+00:00,1.03216,1.03213,1.03348,1.03312,1566
2020-01-27 23:00:00+00:00,1.03308,1.03285,1.03355,1.03315,4220
2020-01-28 00:00:00+00:00,1.03315,1.03213,1.03318,1.03249,8119
2020-01-28 01:00:00+00:00,1.0325,1.032,1.03292,1.03266,11011
2020-01-28 02:00:00+00:00,1.03266,1.0321,1.03271,1.03229,7983
2020-01-28 03:00:00+00:00,1.0323,1.0322,1.03281,1.03245,5786
2020-01-28 04:00:00+00:00,1.03244,1.03235,1.03322,1.03295,6057
2020-01-28 05:00:00+00:00,1.03295,1.03247,1.03304,1.0327,5222
2020-01-28 06:00:00+00:00,1.03271,1.03226,1.03294,1.03279,5968
2020-01-28 07:00:00+00:00,1.03279,1.03266,1.03373,1.03372,5436
2020-01-28 08:00:00+00:00,1.03371,1.03301,1.03437,1.03322,9754
2020-01-28 09:00:00+00:00,1.0332,1.03298,1.03384,1.03331,13272
2020-01-28 10:00:00+00:00,1.0333,1.03309,1.03366,1.03338,7513
2020-01-28 11:00:00+00:00,1.03338,1.03295,1.03354,1.03341,6337
2020-01-28 12:00:00+00:00,1.03342,1.03329,1.03421,1.03364,10322
2020-01-28 13:00:00+00:00,1.03364,1.03341,1.03447,1.03435,9014
2020-01-28 14:00:00+00:00,1.03434,1.03353,1.03462,1.03382,12567
2020-01-28 15:00:00+00:00,1.0338,1.03349,1.03507,1.03484,12499
2020-01-28 16:00:00+00:00,1.03483,1.03359,1.03502,1.03364,7168
2020-01-28 17:00:00+00:00,1.03364,1.03358,1.03417,1.03363,5897
2020-01-28 18:00:00+00:00,1.03363,1.03342,1.03407,1.03393,2427
2020-01-28 19:00:00+00:00,1.03393,1.03335,1.03412,1.03354,3017
2020-01-28 20:00:00+00:00,1.03353,1.03334,1.03371,1.03349,3060
2020-01-28 21:00:00+00:00,1.03348,1.03258,1.03385,1.03264,3728
2020-01-28 22:00:00+00:00,1.03272,1.03151,1.03373,1.03288,3501
2020-01-28 23:00:00+00:00,1.03288,1.03276,1.0344,1.03426,5254
2020-01-29 00:00:00+00:00,1.03426,1.0335,1.03545,1.03516,10151
2020-01-29 01:00:00+00:00,1.03516,1.03458,1.03529,1.03485,10781
2020-01-29 02:00:00+00:00,1.03486,1.03463,1.03627,1.03601,7078
2020-01-29 03:00:00+00:00,1.03602,1.03577,1.03691,1.03686,6422
2020-01-29 04:00:00+00:00,1.03684,1.03623,1.03696,1.03658,4741
2020-01-29 05:00:00+00:00,1.03658,1.03567,1.03668,1.0359,5039
2020-01-29 06:00:00+00:00,1.0359,1.03555,1.03603,1.03575,4321
2020-01-29 07:00:00+00:00,1.03574,1.03482,1.03578,1.03534,6391
2020-01-29 08:00:00+00:00,1.03534,1.03442,1.03534,1.0346,10031
2020-01-29 09:00:00+00:00,1.0346,1.03386,1.03479,1.03397,7451
2020-01-29 10:00:00+00:00,1.03396,1.03384,1.03515,1.03511,6293
2020-01-29 11:00:00+00:00,1.0351,1.03484,1.03567,1.03505,5672
2020-01-29 12:00:00+00:00,1.03505,1.0347,1.03534,1.0351,6485
2020-01-29 13:00:00+00:00,1.0351,1.03459,1.03566,1.03537,10362
2020-01-29 14:00:00+00:00,1.03536,1.03389,1.03625,1.03425,10679
2020-01-29 15:00:00+00:00,1.03425,1.03331,1.03433,1.03386,13240
2020-01-29 16:00:00+00:00,1.03383,1.03338,1.03415,1.03405,6676
2020-01-29 17:00:00+00:00,1.03404,1.03401,1.03486,1.03467,3808
2020-01-29 18:00:00+00:00,1.03469,1.03298,1.03484,1.03361,4290
2020-01-29 19:00:00+00:00,1.03347,1.03319,1.03466,1.03455,5285
2020-01-29 20:00:00+00:00,1.03456,1.03425,1.03463,1.0344,4765
2020-01-29 21:00:00+00:00,1.0344,1.03435,1.03484,1.03476,3147
2020-01-29 22:00:00+00:00,1.03475,1.03352,1.03478,1.03376,2329
2020-01-29 23:00:00+00:00,1.03374,1.0337,1.0346,1.03459,4872
2020-01-30 00:00:00+00:00,1.03459,1.03322,1.03459,1.03379,9851
2020-01-30 01:00:00+00:00,1.0338,1.0335,1.03434,1.03413,8717
2020-01-30 02:00:00+00:00,1.03414,1.03407,1.03492,1.03432,8653
2020-01-30 03:00:00+00:00,1.03432,1.03399,1.03496,1.03454,8550
2020-01-30 04:00:00+00:00,1.03454,1.03423,1.03503,1.03498,5336
2020-01-30 05:00:00+00:00,1.03497,1.03454,1.03506,1.03479,7864
2020-01-30 06:00:00+00:00,1.03479,1.03464,1.03532,1.03472,7287
2020-01-30 07:00:00+00:00,1.03472,1.03351,1.03488,1.0344,11041
2020-01-30 08:00:00+00:00,1.03439,1.03416,1.03482,1.03475,9948
2020-01-30 09:00:00+00:00,1.03475,1.0343,1.03542,1.03538,7854
2020-01-30 10:00:00+00:00,1.03538,1.035,1.03556,1.03511,5306
2020-01-30 11:00:00+00:00,1.03512,1.03409,1.03515,1.03421,4829
2020-01-30 12:00:00+00:00,1.03421,1.034,1.03468,1.03438,7882
2020-01-30 13:00:00+00:00,1.03437,1.03361,1.03448,1.03407,13897
2020-01-30 14:00:00+00:00,1.03407,1.03336,1.03438,1.03391,14545
2020-01-30 15:00:00+00:00,1.03388,1.03302,1.03398,1.03351,14377
2020-01-30 16:00:00+00:00,1.0335,1.03327,1.03481,1.03469,9901
2020-01-30 17:00:00+00:00,1.0347,1.03382,1.03503,1.03416,7048
2020-01-30 18:00:00+00:00,1.03415,1.03413,1.03482,1.03463,3145
2020-01-30 19:00:00+00:00,1.03461,1.03446,1.03556,1.03513,7559
2020-01-30 20:00:00+00:00,1.03515,1.0345,1.03549,1.03529,6518
2020-01-30 21:00:00+00:00,1.03528,1.03491,1.03574,1.03571,3900
2020-01-30 22:00:00+00:00,1.03572,1.03439,1.03608,1.03486,1925
2020-01-30 23:00:00+00:00,1.0348,1.03423,1.03528,1.03423,5252
2020-01-31 00:00:00+00:00,1.03429,1.03429,1.03569,1.03551,9091
2020-01-31 01:00:00+00:00,1.03551,1.03534,1.03621,1.03545,13097
2020-01-31 02:00:00+00:00,1.03544,1.03507,1.03564,1.03544,8478
2020-01-31 03:00:00+00:00,1.03543,1.03536,1.03622,1.03605,6154
2020-01-31 04:00:00+00:00,1.03605,1.03592,1.0366,1.0364,5150
2020-01-31 05:00:00+00:00,1.03639,1.03588,1.03645,1.03611,5704
2020-01-31 06:00:00+00:00,1.03611,1.03547,1.0362,1.03609,4655
2020-01-31 07:00:00+00:00,1.03609,1.03566,1.03631,1.03579,6839
2020-01-31 08:00:00+00:00,1.0358,1.03574,1.03653,1.03596,8599
2020-01-31 09:00:00+00:00,1.03596,1.03526,1.03658,1.03583,10254
2020-01-31 10:00:00+00:00,1.03583,1.03519,1.03603,1.03581,7393
2020-01-31 11:00:00+00:00,1.03581,1.03573,1.0365,1.03589,4943
2020-01-31 12:00:00+00:00,1.03588,1.03567,1.03645,1.03619,6179
2020-01-31 13:00:00+00:00,1.03619,1.03546,1.03619,1.03613,7649
2020-01-31 14:00:00+00:00,1.03612,1.03466,1.03645,1.03502,11345
2020-01-31 15:00:00+00:00,1.03502,1.03408,1.03534,1.03427,18469
2020-01-31 16:00:00+00:00,1.03428,1.03427,1.03637,1.03605,17047
2020-01-31 17:00:00+00:00,1.03605,1.03526,1.03617,1.03538,10117
2020-01-31 18:00:00+00:00,1.03537,1.03484,1.03576,1.03519,4968
2020-01-31 19:00:00+00:00,1.03519,1.03497,1.03616,1.03585,7174
2020-01-31 20:00:00+00:00,1.03585,1.03511,1.03586,1.03546,3335
2020-01-31 21:00:00+00:00,1.03548,1.03379,1.03582,1.03417,1905
2020-02-02 23:00:00+00:00,1.03425,1.03419,1.03675,1.0363,11610
2020-02-03 00:00:00+00:00,1.0363,1.03605,1.03693,1.0364,10955
2020-02-03 01:00:00+00:00,1.0364,1.03622,1.03722,1.0365,23446
2020-02-03 02:00:00+00:00,1.03649,1.03528,1.03679,1.03532,13481
2020-02-03 03:00:00+00:00,1.03533,1.03477,1.03558,1.03534,8266
2020-02-03 04:00:00+00:00,1.03534,1.03489,1.0354,1.03496,4468
2020-02-03 05:00:00+00:00,1.03496,1.03494,1.03591,1.0358,9262
2020-02-03 06:00:00+00:00,1.03579,1.03528,1.03592,1.03558,7384
2020-02-03 07:00:00+00:00,1.03552,1.03535,1.03635,1.03564,10062
2020-02-03 08:00:00+00:00,1.03563,1.03473,1.03619,1.03612,10983
2020-02-03 09:00:00+00:00,1.0361,1.03575,1.03633,1.03614,7681
2020-02-03 10:00:00+00:00,1.03615,1.03471,1.03628,1.03535,7434
2020-02-03 11:00:00+00:00,1.03536,1.03497,1.03591,1.03581,8606
2020-02-03 12:00:00+00:00,1.03582,1.03517,1.03613,1.03525,5729
2020-02-03 13:00:00+00:00,1.03525,1.03516,1.03574,1.03563,7373
2020-02-03 14:00:00+00:00,1.03565,1.03518,1.03597,1.03563,8860
2020-02-03 15:00:00+00:00,1.03563,1.03514,1.03639,1.03535,15253
2020-02-03 16:00:00+00:00,1.03537,1.03446,1.03579,1.03488,9608
2020-02-03 17:00:00+00:00,1.03488,1.03485,1.03536,1.03516,5445
2020-02-03 18:00:00+00:00,1.03515,1.03508,1.03538,1.03531,2039
2020-02-03 19:00:00+00:00,1.03531,1.03416,1.03544,1.03436,3389
2020-02-03 20:00:00+00:00,1.03437,1.03434,1.03519,1.03507,2718
2020-02-03 21:00:00+00:00,1.03506,1.03481,1.03575,1.03559,2070
2020-02-03 22:00:00+00:00,1.03557,1.03517,1.03573,1.03534,1014
2020-02-03 23:00:00+00:00,1.03532,1.03492,1.03603,1.03557,6060
2020-02-04 00:00:00+00:00,1.03557,1.03554,1.0364,1.03615,10750
2020-02-04 01:00:00+00:00,1.03614,1.03534,1.03656,1.03615,17445
2020-02-04 02:00:00+00:00,1.03615,1.03547,1.0364,1.03593,12131
2020-02-04 03:00:00+00:00,1.03593,1.03535,1.03956,1.03878,21376
2020-02-04 04:00:00+00:00,1.03879,1.03851,1.03932,1.03884,11827
2020-02-04 05:00:00+00:00,1.03884,1.03836,1.03907,1.0386,10726
2020-02-04 06:00:00+00:00,1.03861,1.03858,1.03913,1.03892,10086
2020-02-04 07:00:00+00:00,1.03892,1.03829,1.03915,1.03872,10238
2020-02-04 08:00:00+00:00,1.03872,1.03852,1.03984,1.0393,11670
2020-02-04 09:00:00+00:00,1.0393,1.03852,1.03955,1.03871,8318
2020-02-04 10:00:00+00:00,1.03872,1.03867,1.03988,1.03879,7554
2020-02-04 11:00:00+00:00,1.03879,1.03842,1.03917,1.03916,6193
2020-02-04 12:00:00+00:00,1.03916,1.03915,1.04062,1.04024,8333
2020-02-04 13:00:00+00:00,1.04023,1.04008,1.04084,1.04064,10732
2020-02-04 14:00:00+00:00,1.04064,1.0404,1.04122,1.0405,11073
2020-02-04 15:00:00+00:00,1.04049,1.03921,1.04069,1.03945,10164
2020-02-04 16:00:00+00:00,1.03943,1.03889,1.03989,1.03892,6787
2020-02-04 17:00:00+00:00,1.03892,1.0379,1.03902,1.03844,6242
2020-02-04 18:00:00+00:00,1.03844,1.03824,1.03884,1.03838,2460
2020-02-04 19:00:00+00:00,1.03837,1.0381,1.03919,1.03912,2880
2020-02-04 20:00:00+00:00,1.03912,1.03857,1.03912,1.03874,1956
2020-02-04 21:00:00+00:00,1.03875,1.03666,1.03904,1.03839,5003
2020-02-04 22:00:00+00:00,1.03838,1.03661,1.03841,1.03739,2640
2020-02-04 23:00:00+00:00,1.03737,1.03666,1.03757,1.03685,5471
2020-02-05 00:00:00+00:00,1.03685,1.03685,1.03792,1.03766,11617
2020-02-05 01:00:00+00:00,1.03766,1.03749,1.03931,1.03921,19759
2020-02-05 02:00:00+00:00,1.03921,1.03856,1.03968,1.03962,14649
2020-02-05 03:00:00+00:00,1.03963,1.03916,1.03967,1.03935,10636
2020-02-05 04:00:00+00:00,1.03934,1.03892,1.03939,1.03903,5152
2020-02-05 05:00:00+00:00,1.03903,1.03882,1.03938,1.03938,8621
2020-02-05 06:00:00+00:00,1.03937,1.03915,1.0399,1.03964,7834
2020-02-05 07:00:00+00:00,1.03964,1.03938,1.04011,1.03969,9401
2020-02-05 08:00:00+00:00,1.03968,1.03927,1.04182,1.0401,16420
2020-02-05 09:00:00+00:00,1.04009,1.03993,1.04249,1.04224,14302
2020-02-05 10:00:00+00:00,1.04224,1.04156,1.04241,1.04235,6818
2020-02-05 11:00:00+00:00,1.04236,1.04153,1.04236,1.04192,10208
2020-02-05 12:00:00+00:00,1.04192,1.0418,1.04261,1.0424,7418
2020-02-05 13:00:00+00:00,1.0424,1.04239,1.04434,1.04354,11967
2020-02-05 14:00:00+00:00,1.04354,1.04222,1.04404,1.04248,12138
2020-02-05 15:00:00+00:00,1.04241,1.0411,1.04318,1.0416,17752
2020-02-05 16:00:00+00:00,1.04161,1.04137,1.04248,1.04197,8239
2020-02-05 17:00:00+00:00,1.04195,1.04187,1.04245,1.04227,3112
2020-02-05 18:00:00+00:00,1.04226,1.04219,1.04266,1.04241,1916
2020-02-05 19:00:00+00:00,1.0424,1.04128,1.04243,1.04154,2596
2020-02-05 20:00:00+00:00,1.04154,1.04144,1.04196,1.04179,2578
2020-02-05 21:00:00+00:00,1.0418,1.04171,1.04207,1.042,2100
2020-02-05 22:00:00+00:00,1.042,1.04113,1.04207,1.04128,1983
2020-02-05 23:00:00+00:00,1.04127,1.04127,1.0421,1.04167,3126
2020-02-06 00:00:00+00:00,1.04166,1.04104,1.04304,1.04288,9707
2020-02-06 01:00:00+00:00,1.04287,1.04265,1.04363,1.04313,18351
2020-02-06 02:00:00+00:00,1.0431,1.04293,1.04388,1.04319,9189
2020-02-06 03:00:00+00:00,1.04319,1.04296,1.04361,1.04314,7453
2020-02-06 04:00:00+00:00,1.04313,1.04306,1.04423,1.04376,12090
2020-02-06 05:00:00+00:00,1.04377,1.04374,1.04458,1.04429,9419
2020-02-06 06:00:00+00:00,1.0443,1.04369,1.04449,1.04372,8757
2020-02-06 07:00:00+00:00,1.04372,1.04317,1.04388,1.04323,7173
2020-02-06 08:00:00+00:00,1.04322,1.0431,1.04468,1.04466,8732
2020-02-06 09:00:00+00:00,1.04466,1.04292,1.04475,1.0431,9146
2020-02-06 10:00:00+00:00,1.0431,1.04265,1.04324,1.043,6453
2020-02-06 11:00:00+00:00,1.043,1.04255,1.04344,1.04298,5693
2020-02-06 12:00:00+00:00,1.04298,1.04298,1.04402,1.04358,5755
2020-02-06 13:00:00+00:00,1.04357,1.04316,1.04399,1.04321,6357
2020-02-06 14:00:00+00:00,1.04322,1.04268,1.04368,1.04299,9695
2020-02-06 15:00:00+00:00,1.043,1.04164,1.04319,1.04274,13502
2020-02-06 16:00:00+00:00,1.04274,1.04244,1.043,1.04267,7909
2020-02-06 17:00:00+00:00,1.04268,1.04265,1.04298,1.04279,3518
2020-02-06 18:00:00+00:00,1.04279,1.04245,1.04299,1.04246,2053
2020-02-06 19:00:00+00:00,1.04246,1.04171,1.04247,1.04212,3260
2020-02-06 20:00:00+00:00,1.04212,1.0416,1.0423,1.042,2619
2020-02-06 21:00:00+00:00,1.042,1.04178,1.04227,1.04185,2677
2020-02-06 22:00:00+00:00,1.04178,1.04172,1.04251,1.04206,1547
2020-02-06 23:00:00+00:00,1.04206,1.04168,1.04229,1.04199,2984
2020-02-07 00:00:00+00:00,1.04197,1.04088,1.04213,1.04152,7330
2020-02-07 01:00:00+00:00,1.04152,1.04071,1.04161,1.0409,13585
2020-02-07 02:00:00+00:00,1.0409,1.03975,1.04136,1.04037,10259
2020-02-07 03:00:00+00:00,1.04033,1.04033,1.04094,1.04069,6803
2020-02-07 04:00:00+00:00,1.04068,1.04064,1.04121,1.04109,4331
2020-02-07 05:00:00+00:00,1.04109,1.04091,1.04136,1.04121,4713
2020-02-07 06:00:00+00:00,1.04121,1.04118,1.04202,1.04192,7534
2020-02-07 07:00:00+00:00,1.04192,1.04137,1.04213,1.04144,8501
2020-02-07 08:00:00+00:00,1.04144,1.04101,1.04197,1.04191,9446
2020-02-07 09:00:00+00:00,1.04183,1.04115,1.04231,1.04152,7657
2020-02-07 10:00:00+00:00,1.04151,1.04023,1.04166,1.0406,8587
2020-02-07 11:00:00+00:00,1.04059,1.0405,1.04141,1.04133,5563
2020-02-07 12:00:00+00:00,1.04132,1.04123,1.04182,1.04124,4737
2020-02-07 13:00:00+00:00,1.04124,1.04037,1.0416,1.04126,12251
2020-02-07 14:00:00+00:00,1.04125,1.03939,1.04135,1.03995,13066
2020-02-07 15:00:00+00:00,1.03994,1.03964,1.04343,1.04313,11848
2020-02-07 16:00:00+00:00,1.04313,1.04219,1.04327,1.04263,7169
2020-02-07 17:00:00+00:00,1.04262,1.04253,1.04324,1.04297,3567
2020-02-07 18:00:00+00:00,1.04296,1.04271,1.04311,1.04299,2895
2020-02-07 19:00:00+00:00,1.043,1.04268,1.04316,1.04289,3024
2020-02-07 20:00:00+00:00,1.04289,1.04284,1.04336,1.04322,1728
2020-02-07 21:00:00+00:00,1.04321,1.04225,1.04356,1.04237,1796
2020-02-09 23:00:00+00:00,1.04138,1.04133,1.04298,1.04252,14748
2020-02-10 00:00:00+00:00,1.04251,1.04224,1.04352,1.04244,11103
2020-02-10 01:00:00+00:00,1.04244,1.04238,1.0444,1.04375,17174
2020-02-10 02:00:00+00:00,1.04375,1.04366,1.0455,1.04493,15582
2020-02-10 03:00:00+00:00,1.04493,1.04492,1.0461,1.04579,10050
2020-02-10 04:00:00+00:00,1.04579,1.04476,1.04594,1.04484,5813
2020-02-10 05:00:00+00:00,1.04484,1.04456,1.04561,1.04547,6002
2020-02-10 06:00:00+00:00,1.04547,1.0454,1.04609,1.04586,7710
2020-02-10 07:00:00+00:00,1.04587,1.04499,1.04612,1.04531,7949
2020-02-10 08:00:00+00:00,1.04531,1.04414,1.04549,1.04438,9018
2020-02-10 09:00:00+00:00,1.04437,1.04377,1.04467,1.04397,7798
2020-02-10 10:00:00+00:00,1.04397,1.04386,1.04521,1.04509,7098
2020-02-10 11:00:00+00:00,1.04509,1.04399,1.04526,1.04454,5496
2020-02-10 12:00:00+00:00,1.04454,1.04441,1.04533,1.04473,4535
2020-02-10 13:00:00+00:00,1.04474,1.04441,1.04521,1.04497,7798
2020-02-10 14:00:00+00:00,1.04497,1.04464,1.04592,1.04589,9481
2020-02-10 15:00:00+00:00,1.0459,1.04546,1.04681,1.04559,9423
2020-02-10 16:00:00+00:00,1.04559,1.04525,1.04574,1.04554,5585
2020-02-10 17:00:00+00:00,1.04554,1.0451,1.04596,1.04544,4123
2020-02-10 18:00:00+00:00,1.04544,1.04522,1.04555,1.04545,2254
2020-02-10 19:00:00+00:00,1.04544,1.04522,1.04584,1.04556,2109
2020-02-10 20:00:00+00:00,1.04556,1.04556,1.0464,1.04628,2236
2020-02-10 21:00:00+00:00,1.04628,1.04612,1.04737,1.04723,2094
2020-02-10 22:00:00+00:00,1.04731,1.04665,1.04759,1.04695,1966
2020-02-10 23:00:00+00:00,1.04695,1.04689,1.0477,1.04721,6777
2020-02-11 00:00:00+00:00,1.04722,1.04699,1.04904,1.04894,9446
2020-02-11 01:00:00+00:00,1.04894,1.04876,1.04975,1.04898,12249
2020-02-11 02:00:00+00:00,1.04898,1.04895,1.05023,1.04951,10096
2020-02-11 03:00:00+00:00,1.04951,1.04925,1.04981,1.04976,6464
2020-02-11 04:00:00+00:00,1.04976,1.04973,1.05014,1.04999,6677
2020-02-11 05:00:00+00:00,1.04999,1.04954,1.05027,1.05006,5556
2020-02-11 06:00:00+00:00,1.05006,1.04982,1.05031,1.05009,8546
2020-02-11 07:00:00+00:00,1.05006,1.04962,1.05045,1.05,6235
2020-02-11 08:00:00+00:00,1.05,1.04943,1.05054,1.04946,6341
2020-02-11 09:00:00+00:00,1.04947,1.04859,1.04948,1.04894,9435
2020-02-11 10:00:00+00:00,1.04894,1.04854,1.04925,1.04911,6228
2020-02-11 11:00:00+00:00,1.04911,1.04887,1.04937,1.04908,4237
2020-02-11 12:00:00+00:00,1.04909,1.04901,1.04964,1.04921,4611
2020-02-11 13:00:00+00:00,1.04922,1.04867,1.04941,1.0489,9029
2020-02-11 14:00:00+00:00,1.0489,1.0487,1.04989,1.04982,9492
2020-02-11 15:00:00+00:00,1.04983,1.04868,1.04986,1.0488,9999
2020-02-11 16:00:00+00:00,1.0488,1.04822,1.04909,1.04844,7423
2020-02-11 17:00:00+00:00,1.04845,1.04822,1.04876,1.04856,6013
2020-02-11 18:00:00+00:00,1.04856,1.04821,1.04873,1.04823,3292
2020-02-11 19:00:00+00:00,1.04823,1.04806,1.04914,1.04909,2917
2020-02-11 20:00:00+00:00,1.04908,1.04848,1.0491,1.04898,2555
2020-02-11 21:00:00+00:00,1.04898,1.04758,1.04914,1.04766,2070
2020-02-11 22:00:00+00:00,1.04822,1.0477,1.04887,1.0487,2154
2020-02-11 23:00:00+00:00,1.04866,1.04847,1.04894,1.04881,3013
2020-02-12 00:00:00+00:00,1.04882,1.04736,1.04899,1.04742,8180
2020-02-12 01:00:00+00:00,1.04743,1.04086,1.04788,1.04136,19105
2020-02-12 02:00:00+00:00,1.04136,1.03979,1.04146,1.04053,12164
2020-02-12 03:00:00+00:00,1.04052,1.04052,1.0417,1.04161,7421
2020-02-12 04:00:00+00:00,1.04161,1.04114,1.04194,1.04176,5709
2020-02-12 05:00:00+00:00,1.04176,1.04136,1.04224,1.0416,8019
2020-02-12 06:00:00+00:00,1.0416,1.04103,1.04206,1.04119,8405
2020-02-12 07:00:00+00:00,1.04118,1.04087,1.04154,1.04129,8690
2020-02-12 08:00:00+00:00,1.04129,1.04098,1.04228,1.04209,13132
2020-02-12 09:00:00+00:00,1.0421,1.04165,1.04265,1.04167,8578
2020-02-12 10:00:00+00:00,1.04167,1.04139,1.04228,1.04167,6597
2020-02-12 11:00:00+00:00,1.04167,1.04049,1.04206,1.04061,5453
2020-02-12 12:00:00+00:00,1.04061,1.0401,1.04106,1.04064,4870
2020-02-12 13:00:00+00:00,1.04064,1.04012,1.04138,1.04118,6013
2020-02-12 14:00:00+00:00,1.04117,1.04086,1.04185,1.0415,6365
2020-02-12 15:00:00+00:00,1.04149,1.0413,1.04257,1.04236,8959
2020-02-12 16:00:00+00:00,1.04236,1.04216,1.04302,1.04231,6859
2020-02-12 17:00:00+00:00,1.04231,1.04179,1.04321,1.04281,6239
2020-02-12 18:00:00+00:00,1.04281,1.04269,1.04314,1.0429,2436
2020-02-12 19:00:00+00:00,1.0429,1.04223,1.0429,1.04261,3823
2020-02-12 20:00:00+00:00,1.04261,1.04185,1.04261,1.04235,2540
2020-02-12 21:00:00+00:00,1.04236,1.04144,1.04242,1.04145,1940
2020-02-12 22:00:00+00:00,1.04145,1.041,1.04259,1.04206,2051
2020-02-12 23:00:00+00:00,1.04206,1.0404,1.0435,1.04144,13591
2020-02-13 00:00:00+00:00,1.04139,1.04085,1.04289,1.04259,17277
2020-02-13 01:00:00+00:00,1.0426,1.04228,1.04324,1.04262,15887
2020-02-13 02:00:00+00:00,1.04262,1.04214,1.04313,1.04217,8936
2020-02-13 03:00:00+00:00,1.04217,1.04167,1.04251,1.04167,6679
2020-02-13 04:00:00+00:00,1.04167,1.04156,1.04228,1.04192,6203
2020-02-13 05:00:00+00:00,1.04193,1.04159,1.04232,1.04196,6793
2020-02-13 06:00:00+00:00,1.04197,1.04152,1.04228,1.04228,7061
2020-02-13 07:00:00+00:00,1.04228,1.04157,1.04243,1.04217,6503
2020-02-13 08:00:00+00:00,1.04218,1.04155,1.04224,1.04197,6796
2020-02-13 09:00:00+00:00,1.04198,1.04178,1.04259,1.04212,5522
2020-02-13 10:00:00+00:00,1.04212,1.04178,1.04278,1.04238,6539
2020-02-13 11:00:00+00:00,1.04238,1.04225,1.04355,1.0435,5460
2020-02-13 12:00:00+00:00,1.04349,1.04292,1.04366,1.04336,7530
2020-02-13 13:00:00+00:00,1.04336,1.0427,1.04362,1.04358,6024
2020-02-13 14:00:00+00:00,1.04358,1.0428,1.04425,1.04297,8813
2020-02-13 15:00:00+00:00,1.04297,1.04264,1.04386,1.04338,11785
2020-02-13 16:00:00+00:00,1.04338,1.04322,1.04467,1.04432,5686
2020-02-13 17:00:00+00:00,1.04433,1.04364,1.04439,1.04371,3897
2020-02-13 18:00:00+00:00,1.04371,1.04335,1.04381,1.04363,2412
2020-02-13 19:00:00+00:00,1.04363,1.04347,1.04405,1.04384,2081
2020-02-13 20:00:00+00:00,1.04385,1.04288,1.04386,1.04305,2778
2020-02-13 21:00:00+00:00,1.04305,1.04298,1.04387,1.04382,2061
2020-02-13 22:00:00+00:00,1.0438,1.04287,1.04386,1.04292,1239
2020-02-13 23:00:00+00:00,1.04291,1.04267,1.04348,1.04312,7283
2020-02-14 00:00:00+00:00,1.04312,1.04301,1.04373,1.04351,7592
2020-02-14 01:00:00+00:00,1.04352,1.04326,1.04505,1.04461,8133
2020-02-14 02:00:00+00:00,1.0446,1.04457,1.04526,1.0452,6210
2020-02-14 03:00:00+00:00,1.04521,1.04452,1.04528,1.04484,5948
2020-02-14 04:00:00+00:00,1.04482,1.04423,1.04486,1.04444,3091
2020-02-14 05:00:00+00:00,1.04443,1.04431,1.04455,1.04442,3963
2020-02-14 06:00:00+00:00,1.04441,1.04424,1.04467,1.04426,3661
2020-02-14 07:00:00+00:00,1.04424,1.04421,1.04539,1.04503,6024
2020-02-14 08:00:00+00:00,1.04503,1.04495,1.04553,1.04502,4788
2020-02-14 09:00:00+00:00,1.04502,1.04448,1.04525,1.04476,4034
2020-02-14 10:00:00+00:00,1.04476,1.04428,1.04483,1.04434,3576
2020-02-14 11:00:00+00:00,1.04435,1.04379,1.04493,1.04478,3753
2020-02-14 12:00:00+00:00,1.04478,1.04408,1.04491,1.04408,3846
2020-02-14 13:00:00+00:00,1.04409,1.04359,1.04437,1.04396,6593
2020-02-14 14:00:00+00:00,1.04396,1.04339,1.04437,1.04339,6509
2020-02-14 15:00:00+00:00,1.04339,1.04339,1.04414,1.04408,7471
2020-02-14 16:00:00+00:00,1.04406,1.0437,1.04439,1.04391,4763
2020-02-14 17:00:00+00:00,1.0439,1.04314,1.04402,1.04329,3888
2020-02-14 18:00:00+00:00,1.04329,1.04296,1.0437,1.04357,1872
2020-02-14 19:00:00+00:00,1.04357,1.04306,1.0436,1.04316,1599
2020-02-14 20:00:00+00:00,1.04316,1.04313,1.04389,1.04386,1549
2020-02-14 21:00:00+00:00,1.04386,1.04302,1.04386,1.04344,1187
2020-02-16 23:00:00+00:00,1.04278,1.04272,1.04397,1.04343,6138
2020-02-17 00:00:00+00:00,1.04342,1.0432,1.04411,1.04376,7374
2020-02-17 01:00:00+00:00,1.04375,1.04361,1.04477,1.04458,8101
2020-02-17 02:00:00+00:00,1.04458,1.04429,1.04532,1.04521,5790
